"idnum","obs","distance","avgdirection","avgthrust"
"48085030202",150,21.8458813294189,4.37423774111681,2.52826052630318
"48085031100",752,18.7845647548709,3.61552409723995,2.39968467031735
"48085031706",159,10.7099420394541,4.62420049271997,0.615095791188184
"48085031709",323,10.5192940362351,4.39414446999665,0.639270067011887
"48097001100",418,15.3058474244964,4.96484739886542,2.94950442134821
"48113008200",360,10.1477855922694,2.79443090513276,0.804438410416989
"48113009804",364,10.0331422257567,0.86882969863849,0.0986038624160146
"48113011103",415,13.7295631081622,1.94110222080179,1.05114545003158
"48113011602",535,15.4013537097551,2.24530733423397,1.42828917582409
"48113012211",439,11.6706598670696,2.47292438546487,0.871566214407228
"48113012302",792,12.021595368792,2.64790706571313,0.962176575469043
"48113012400",421,11.6735235807821,2.6760338178058,1.00185319379073
"48113012900",342,11.0662260150509,2.97077344123527,0.794984647071984
"48113017304",816,15.9470091361828,2.59207491214172,1.77212799336134
"48113019025",508,12.7725411426182,3.35321361212497,1.15740458810314
"48121021408",651,15.0689560681454,5.18624183605724,1.45675202317224
"48121021513",349,14.1800596328626,5.08316772124099,1.06758003358913
"48121021621",376,10.7367693549431,5.33917051324452,0.390943688631556
"48121021622",525,10.8083844164347,5.22563110748648,0.533511450337262
"48147950402",341,13.4276836812753,3.91412721350716,1.68535841929314
"48181000902",454,12.4239920592661,4.49469620937712,2.83380743016679
"48213950100",367,13.2508639096698,0.288118329661174,0.606706573047019
"48213950300",365,14.8499141925968,0.631601935678082,0.876768097156262
"48213950400",225,15.5941655121568,5.37780217697797,0.47404618199898
"48213950500",138,19.8089686509851,5.66925085034369,0.628881862049474
"48213950800",223,20.7279570648076,0.886720186784758,0.840376380052744
"48213951200",387,12.5096916911351,0.387883869586842,1.13210972678839
"48213951300",373,13.1219767519268,0.488144262319406,1.00607993086268
"48213951400",395,17.6117566541685,0.429610910487222,1.27312548786652
"48217960900",175,21.015190133148,1.22012267008777,1.63362803076004
"48251130302",386,16.6886611569515,0.999927054809536,2.29334264476749
"48251130409",498,18.4116590906313,1.38963465667971,2.10080105943791
"48251131000",346,18.5183289765833,1.21236124133992,2.64240335646488
"48251131100",463,17.4162138351225,1.1277339373888,2.36791213941762
"48257050203",680,21.3693363723588,2.5803815852933,2.06074884810736
"48257050205",535,16.9164177609021,2.84082372617447,1.82592152234232
"48349970200",448,14.9069385759864,2.09592807399196,2.34138681370807
"48367140501",541,20.2605470098165,5.89063442203743,2.67710778493516
"48379950200",204,17.2325941975371,3.22426390377844,0.91172541201748
"48397040200",446,16.4823917110309,3.41997541236261,1.98953537779943
"48439102302",489,14.754200519109,0.309272118195746,1.65592426710502
"48439104505",366,12.7152163957882,0.698124535137396,1.12064521999836
"48439111516",670,12.4824930568357,1.30059121531468,0.916466196872846
"48439111531",477,12.6667132405756,0.93532061486635,1.02674623922033
"48439113113",396,11.7151516089832,0.0619246394198309,0.197526243695039
"48439113405",554,12.4424957323969,0.367110807820161,0.898054258555834
"48439114007",1144,15.5934168453128,6.01493976112282,1.50522061652182
"48467950200",189,15.7651266060723,5.11177178307477,0.955741980204054
"48113018124",1424,16.3029891052954,3.37124573725142,1.7154531051597
"48085030514",646,15.5499222472986,4.06379222884816,1.60371967681688
"48085030528",666,14.9454250690031,4.16625024575412,1.55950365016598
"48085030530",480,14.8769406689938,4.15877291895562,1.59799592687233
"48085031311",826,14.8251823924568,3.45524239488239,1.59749443895116
"48085031630",367,13.2011981394199,4.13101962931518,1.16876403841931
"48085031647",255,10.5646100317913,4.86816114241972,0.697579216366143
"48085031656",213,11.2426795891039,4.80241564269206,1.02285888835907
"48085031664",325,11.1082676342975,4.49386216913528,0.989467084652067
"48085031712",561,11.0539100154556,5.0579029589763,0.440966856839918
"48085032012",402,12.1768002364458,3.76856022929165,1.17409980945276
"48097000100",352,17.0435919044374,4.97279070128318,2.83976202090837
"48113009101",540,13.4744332408915,2.28565221832238,1.05668399048423
"48113009202",479,14.5962249810647,2.2640947647602,1.26519202678699
"48113009304",636,12.7276927794608,2.16668888639195,1.01081308572785
"48113009608",275,11.3149079362123,4.41166155147698,0.42603325027924
"48113009611",340,9.60670165956603,0.0209816142541638,0.05298095946834
"48113012100",725,12.965246647348,2.49364632624048,1.07750607333388
"48113014123",431,11.2187292186046,5.27594428040348,0.639648985850885
"48113014308",360,9.40421461958836,0.959404967367464,0.201716520599761
"48113014406",427,10.2921379045202,0.868835940999226,0.339521392559883
"48113015100",580,10.7138890720081,1.4716211003533,0.428765219082834
"48113015206",411,10.7190061143381,1.29802241373178,0.406525662835502
"48113016521",499,14.4972738684591,1.29175871447005,1.11683339575804
"48113016625",896,16.7872346797104,1.52356847915132,1.50762711532485
"48113017101",466,17.4075708707939,2.39721776784441,1.7301139518565
"48113017400",523,13.8001131113436,2.53468667255798,1.415109144518
"48113017704",568,13.0736814869479,2.60172043861766,1.28207614732528
"48113017813",638,12.0403582459261,2.70493042024959,1.16149643283269
"48113018139",685,14.8366714072794,3.32584659180525,1.4736233502315
"48113019031",591,12.0077379203506,3.63687194004569,1.02463931492393
"48113019039",653,10.6044438501614,3.4103375462081,0.846350579098258
"48121020505",691,16.6216786908774,5.09222760265893,1.93281607986426
"48121020601",489,16.3123034470722,5.09439235554454,1.99411405518948
"48121021521",427,12.5597333589734,4.77814275923455,1.01547640624817
"48121021750",365,14.1689068817125,5.70306270385351,1.19554491785176
"48139060802",535,19.6469813534246,1.30251458624486,2.158369308816
"48139061400",654,20.1300952133339,2.10094572056105,2.89956612019072
