"st","cty","GEOID","NAME","popData","incomeData","povUniverse","pov100","pov149","pov150","racUniverse","racWhite","racBlack","racAsian","hispUniverse","hisp","medRent","medValue","medAge","tenureUniverse","tenureOwn","city","logInc","thouInc","pct100","pct149","pct150","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","logMedRent","hunMedRent","logHousVal","thouHousVal","pctOwn"
20,209,"20209043400","Census Tract 434, Wyandotte County, Kansas",2162,22160,885,58,124,703,2162,1952,104,0,2162,854,875,76800,61,759,494,"KANSAS CITY, MO-KS",10.0060441408612,22.16,6.55367231638418,6.55367231638418,6.55367231638418,90.2867715078631,4.81036077705828,0,39.5004625346901,1,0,0,0,6.77422388635761,8.75,11.2489599191358,76.8,65.0856389986825
20,209,"20209042800","Census Tract 428, Wyandotte County, Kansas",3662,19323,1356,256,158,942,3662,2462,821,29,3662,1677,512,97300,53,1333,430,"KANSAS CITY, MO-KS",9.869051375215,19.323,18.8790560471976,18.8790560471976,18.8790560471976,67.2310212998362,22.4194429273621,0.79191698525396,45.794647733479,1,0,0,0,6.23832462503951,5.12,11.4855542681741,97.3,32.258064516129
20,209,"20209042700","Census Tract 427, Wyandotte County, Kansas",3744,20768,1254,213,260,781,3744,2435,974,211,3744,1688,437,64900,78,1200,556,"KANSAS CITY, MO-KS",9.94116861950382,20.768,16.9856459330144,16.9856459330144,16.9856459330144,65.0373931623932,26.0149572649573,5.63568376068376,45.0854700854701,1,0,0,0,6.07993319509559,4.37,11.0806029026922,64.9,46.3333333333333
20,209,"20209043700","Census Tract 437, Wyandotte County, Kansas",2290,25735,1161,19,124,1018,2290,1716,313,16,2290,537,966,103200,62,801,636,"KANSAS CITY, MO-KS",10.1556072120869,25.735,1.6365202411714,1.6365202411714,1.6365202411714,74.9344978165939,13.6681222707424,0.698689956331878,23.4497816593886,1,0,0,0,6.87316383421252,9.66,11.5444241320296,103.2,79.4007490636704
20,209,"20209044004","Census Tract 440.04, Wyandotte County, Kansas",570,18813,185,56,18,111,570,470,0,18,570,142,800,9999,26,200,150,"KANSAS CITY, MO-KS",9.84230339921113,18.813,30.2702702702703,30.2702702702703,30.2702702702703,82.4561403508772,0,3.15789473684211,24.9122807017544,1,0,0,0,6.68461172766793,8,9.21024036697585,9.999,75
20,209,"20209044003","Census Tract 440.03, Wyandotte County, Kansas",2760,22204,1204,193,123,888,2760,2444,112,26,2760,339,1028,72700,44,960,726,"KANSAS CITY, MO-KS",10.0080277318101,22.204,16.0299003322259,16.0299003322259,16.0299003322259,88.5507246376812,4.05797101449275,0.942028985507246,12.2826086956522,1,0,0,0,6.93537044601511,10.28,11.1940966635216,72.7,75.625
20,209,"20209041900","Census Tract 419, Wyandotte County, Kansas",1853,22188,803,65,135,603,1853,1486,53,16,1853,855,775,66500,79,699,408,"KANSAS CITY, MO-KS",10.0073068811751,22.188,8.09464508094645,8.09464508094645,8.09464508094645,80.1942795466811,2.86022665947113,0.863464651915812,46.1413923367512,1,0,0,0,6.65286302935335,7.75,11.1049572266439,66.5,58.3690987124464
20,209,"20209044601","Census Tract 446.01, Wyandotte County, Kansas",2648,21944,1256,113,170,973,2648,1986,385,8,2648,300,973,100200,59,967,751,"KANSAS CITY, MO-KS",9.99624903261744,21.944,8.9968152866242,8.9968152866242,8.9968152866242,75,14.5392749244713,0.302114803625378,11.3293051359517,1,0,0,0,6.880384082186,9.73,11.5149234676329,100.2,77.6628748707342
20,209,"20209041600","Census Tract 416, Wyandotte County, Kansas",4277,19958,1788,235,394,1159,4277,2732,487,271,4277,2237,808,81600,77,1315,888,"KANSAS CITY, MO-KS",9.90138534444426,19.958,13.1431767337808,13.1431767337808,13.1431767337808,63.876548982932,11.386485854571,6.33621697451485,52.3030161328034,1,0,0,0,6.69456205852109,8.08,11.3095845409522,81.6,67.5285171102662
20,209,"20209044704","Census Tract 447.04, Wyandotte County, Kansas",1825,31250,889,23,19,847,1825,1128,511,79,1825,103,964,174700,33,691,484,"KANSAS CITY, MO-KS",10.3497746551645,31.25,2.58717660292463,2.58717660292463,2.58717660292463,61.8082191780822,28,4.32876712328767,5.64383561643836,1,0,0,0,6.87109129461055,9.64,12.0708254961221,174.7,70.0434153400868
