"st","cty","GEOID","NAME","popData","incomeData","povUniverse","pov100","pov149","pov150","racUniverse","racWhite","racBlack","racAsian","hispUniverse","hisp","medRent","medValue","medAge","tenureUniverse","tenureOwn","city","logInc","thouInc","pct100","pct149","pct150","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","logMedRent","hunMedRent","logHousVal","thouHousVal","pctOwn"
1,117,"01117030340","Census Tract 303.40, Shelby County, Alabama",5980,35447,3081,93,123,2865,5980,5034,739,19,5980,191,934,164400,26,2015,1775,"BIRMINGHAM, AL",10.4757939021451,35.447,3.01850048685492,3.01850048685492,3.01850048685492,84.180602006689,12.3578595317726,0.317725752508361,3.19397993311037,1,0,0,0,6.83947643822884,9.34,12.0100577616042,164.4,88.0893300248139
1,117,"01117030405","Census Tract 304.05, Shelby County, Alabama",1359,16171,521,26,73,422,1359,752,583,8,1359,15,686,85900,41,505,337,"BIRMINGHAM, AL",9.69097479357794,16.171,4.99040307101727,4.99040307101727,4.99040307101727,55.3348050036792,42.8991905813098,0.588668138337012,1.1037527593819,1,0,0,0,6.53087762772588,6.86,11.3609391079723,85.9,66.7326732673267
1,117,"01117030800","Census Tract 308, Shelby County, Alabama",4038,28848,1751,113,65,1573,4038,3641,339,14,4038,60,975,152300,28,1565,1268,"BIRMINGHAM, AL",10.2697959454431,28.848,6.45345516847516,6.45345516847516,6.45345516847516,90.1684001981179,8.39524517087667,0.346706290242694,1.48588410104012,1,0,0,0,6.88243747099785,9.75,11.9336075388833,152.3,81.0223642172524
1,117,"01117030102","Census Tract 301.02, Shelby County, Alabama",4169,21266,1694,125,133,1436,4169,2922,1140,0,4169,42,589,93500,31,1502,1226,"BIRMINGHAM, AL",9.96486483221103,21.266,7.37898465171192,7.37898465171192,7.37898465171192,70.0887502998321,27.3446869752938,0,1.00743583593188,1,0,0,0,6.37842618365159,5.89,11.4457167152768,93.5,81.624500665779
1,117,"01117030305","Census Tract 303.05, Shelby County, Alabama",4142,38715,1906,25,19,1862,4142,3916,11,172,4142,14,NA,266900,36,1364,1344,"BIRMINGHAM, AL",10.5639824008208,38.715,1.31164742917104,1.31164742917104,1.31164742917104,94.543698696282,0.265572187349107,4.15258329309512,0.338000965717045,1,0,0,0,NA,NA,12.4946293353926,266.9,98.533724340176
1,117,"01117030304","Census Tract 303.04, Shelby County, Alabama",6028,40857,3320,217,70,3033,6028,5518,312,138,6028,139,NA,296100,28,2174,2096,"BIRMINGHAM, AL",10.6178334442371,40.857,6.53614457831325,6.53614457831325,6.53614457831325,91.5394824153948,5.17584605175846,2.28931652289317,2.30590577305906,1,0,0,0,NA,NA,12.5984525140897,296.1,96.4121435142594
1,117,"01117030303","Census Tract 303.03, Shelby County, Alabama",7890,43594,4241,371,181,3689,7890,6911,443,282,7890,269,1075,293300,22,3530,2079,"BIRMINGHAM, AL",10.6826748051885,43.594,8.74793680735675,8.74793680735675,8.74793680735675,87.5918884664132,5.61470215462611,3.57414448669202,3.40937896070976,1,0,0,0,6.98007594056176,10.75,12.5889512549655,293.3,58.8951841359773
1,117,"01117030315","Census Tract 303.15, Shelby County, Alabama",5640,31257,3186,160,425,2601,5640,3978,527,0,5640,1502,912,129600,24,2201,1544,"BIRMINGHAM, AL",10.3499986300803,31.257,5.02197112366604,5.02197112366604,5.02197112366604,70.531914893617,9.34397163120567,0,26.6312056737589,1,0,0,0,6.81563999007433,9.12,11.7722080629003,129.6,70.1499318491595
1,117,"01117030314","Census Tract 303.14, Shelby County, Alabama",3469,34326,2116,135,41,1940,3469,2556,799,95,3469,321,948,226100,31,1648,564,"BIRMINGHAM, AL",10.4436583634966,34.326,6.37996219281663,6.37996219281663,6.37996219281663,73.68117613145,23.0325742288844,2.73854136638801,9.25338714326895,1,0,0,0,6.85435450225502,9.48,12.3287326582661,226.1,34.2233009708738
1,117,"01117030900","Census Tract 309, Shelby County, Alabama",2505,22479,989,23,192,774,2505,2319,72,9,2505,20,688,81100,32,1007,862,"BIRMINGHAM, AL",10.0203368190324,22.479,2.32558139534884,2.32558139534884,2.32558139534884,92.5748502994012,2.87425149700599,0.359281437125749,0.798403193612774,1,0,0,0,6.53378883793334,6.88,11.3034382401035,81.1,85.6007944389275
1,73,"01073001600","Census Tract 16, Jefferson County, Alabama",3212,12993,832,107,27,698,3212,432,2647,4,3212,116,629,64100,68,970,537,"BIRMINGHAM, AL",9.47216602988274,12.993,12.8605769230769,12.8605769230769,12.8605769230769,13.4495641344956,82.4097135740971,0.12453300124533,3.61145703611457,0,1,0,0,6.44413125670044,6.29,11.0681996429088,64.1,55.360824742268
1,73,"01073005908","Census Tract 59.08, Jefferson County, Alabama",3829,19268,1576,216,245,1115,3829,957,2843,6,3829,117,752,89000,46,1491,766,"BIRMINGHAM, AL",9.86620096775011,19.268,13.7055837563452,13.7055837563452,13.7055837563452,24.9934708801254,74.2491512144163,0.156698876991382,3.05562810133194,0,1,0,0,6.62273632394984,7.52,11.3963916487143,89,51.3749161636486
1,73,"01073013801","Census Tract 138.01, Jefferson County, Alabama",1963,14466,660,192,41,427,1963,312,1544,0,1963,128,782,57500,62,760,506,"BIRMINGHAM, AL",9.57955634740923,14.466,29.0909090909091,29.0909090909091,29.0909090909091,15.8940397350993,78.6551197147224,0,6.5206316861946,0,1,0,0,6.66185474054531,7.82,10.9595402267854,57.5,66.5789473684211
1,73,"01073001902","Census Tract 19.02, Jefferson County, Alabama",1856,15028,791,128,182,481,1856,158,1567,0,1856,186,795,61700,64,746,256,"BIRMINGHAM, AL",9.61767040669386,15.028,16.1820480404551,16.1820480404551,16.1820480404551,8.51293103448276,84.4288793103448,0,10.0215517241379,0,1,0,0,6.67834211465433,7.95,11.0300392098935,61.7,34.3163538873995
1,73,"01073010500","Census Tract 105, Jefferson County, Alabama",1537,15131,539,58,122,359,1537,544,954,0,1537,38,667,58600,60,582,374,"BIRMINGHAM, AL",9.62450089845157,15.131,10.760667903525,10.760667903525,10.760667903525,35.3936239427456,62.0689655172414,0,2.47234873129473,0,1,0,0,6.50279004591562,6.67,10.9784899755651,58.6,64.2611683848797
1,73,"01073011703","Census Tract 117.03, Jefferson County, Alabama",9630,30937,4786,298,217,4271,9630,7559,1597,190,9630,215,911,159800,27,4002,2892,"BIRMINGHAM, AL",10.3397081575643,30.937,6.22649394066026,6.22649394066026,6.22649394066026,78.4942886812046,16.5835929387331,1.9730010384216,2.23260643821392,1,0,0,0,6.81454289725996,9.11,11.9816783123143,159.8,72.263868065967
1,73,"01073001500","Census Tract 15, Jefferson County, Alabama",2540,12932,876,208,100,568,2540,147,2342,0,2540,38,611,56400,58,1198,373,"BIRMINGHAM, AL",9.46746013884532,12.932,23.7442922374429,23.7442922374429,23.7442922374429,5.78740157480315,92.2047244094488,0,1.49606299212598,0,1,0,0,6.4150969591716,6.11,10.9402244374862,56.4,31.135225375626
